Unique ID;球员类型;名字;国家或地区;俱乐部;联赛;联赛键;联赛可信度;年龄;身高(cm);左脚;右脚;主力脚;最佳位置;第二位置;其他可用位置;定价位置;最佳位置倍率;第二位置倍率;其他位置倍率;最佳位置能力;第二位置能力;其他位置能力;FM身价原文;FM身价下限(百万英镑);FM身价上限(百万英镑);FM身价中位(百万英镑);评分_射门;评分_传球;评分_控球;评分_防守;评分_速度;评分_身体;评分_意识;评分_意志;FM_技术;FM_抢断;FM_罚点球;FM_传球;FM_盯人;FM_界外球;FM_远射;FM_头球;FM_任意球;FM_停球;FM_射门;FM_盘带;FM_传中;FM_角球;FM_强壮;FM_耐力;FM_速度;FM_体质;FM_弹跳;FM_平衡;FM_灵活;FM_爆发力;FM_预判;FM_才华;FM_领导力;FM_无球跑动;FM_工作投入;FM_视野;FM_团队合作;FM_选位;FM_意志力;FM_决断;FM_集中;FM_镇定;FM_勇敢;FM_侵略性;模型价格(百万欧元);位置稀缺系数;巨星系数;FM身价修正;基础价格(百万欧元);本局价格下限(百万欧元);本局价格上限(百万欧元);价格池;缺失FM属性数;校验状态;原最佳位置;原第二位置;原全部位置
23244550;传奇;Frank Lampard;英格兰;Chelsea;英超;英超;manual;26;184;强势;精准;左脚;中前卫、前腰;;;前腰;1.0;0.95;0.9;77.5;;;£1.64亿 - £1.97亿;164.0;197.0;180.5;83.0;80.0;73.3;65.0;67.5;78.2;80.2;85.2;17;11;17;16;10;7;19;11;16;16;15;13;10;12;15;18;13;19;13;14;13;13;16;13;18;17;19;17;18;16;17;15;17;17;14;14;105.5;1.04;1.0;1.05;115.2;92.2;138.2;传奇池;0;PASS;中场/前腰 (中);;中场/前腰 (中)
23049248;传奇;Roberto Baggio;意大利;Juventus;意甲;意甲;manual;26;174;精准;精准;双足;前腰、中锋;;;前腰;1.0;0.95;0.9;81.1;;;£1.62亿 - £1.94亿;162.0;194.0;178.0;81.7;90.2;93.0;33.5;79.5;55.2;77.5;61.5;19;4;18;17;5;3;14;12;18;19;17;19;16;17;10;13;16;16;8;11;18;16;18;20;18;16;13;19;13;4;13;18;13;17;7;7;138.9;1.04;1.03;1.05;156.2;125.0;187.4;传奇池;0;PASS;前腰 (中), 前锋 (中);;前腰 (中), 前锋 (中)
23244498;传奇;Michael Essien;加纳;Chelsea;英超;英超;manual;22;178;强势;精准;左脚;后腰、中前卫;中后卫、右边前卫;;中后卫;1.0;0.95;0.9;76.0;72.2;;£1.59亿 - £2.19亿;159.0;219.0;189.0;68.8;70.0;69.8;76.8;73.8;80.5;72.2;78.5;15;16;12;14;14;7;16;14;13;15;11;12;13;8;17;18;14;14;13;18;14;15;17;13;12;15;18;14;16;16;16;12;14;14;15;17;93.3;1.0;1.0;1.05;98.0;78.4;117.6;传奇池;0;PASS;未知;后卫 (中), 中场 (右);后卫 (中), 中场 (右中)
23380013;传奇;Luis Figo;葡萄牙;Real Madrid;西甲;西甲;manual;28;180;欠佳;精准;右脚;右边锋、右边前卫;中前卫、左边前卫、左边锋;前腰;右边锋;1.0;0.95;0.9;78.2;74.3;70.4;£1.59亿 - £1.87亿;159.0;187.0;173.0;78.5;79.2;85.5;48.0;82.2;71.5;70.8;74.2;18;9;15;16;5;4;16;8;15;15;15;18;16;17;15;14;16;15;12;16;19;17;12;15;16;18;13;15;13;12;19;15;14;17;13;12;111.5;1.05;1.0;1.05;122.9;98.3;147.5;传奇池;0;PASS;前腰 (右);中场 (左中), 前腰 (左);中场/前腰 (右左中)
23168727;传奇;Pavel Nedvěd;捷克;Juventus;意甲;意甲;manual;28;177;精准;精准;双足;左边锋、前腰、左边前卫;;;左边锋;1.0;0.95;0.9;74.2;;;£1.56亿 - £1.73亿;156.0;173.0;164.5;76.8;69.8;74.2;67.0;77.8;76.2;66.5;79.8;14;14;20;14;12;17;16;10;17;18;15;14;18;13;14;17;15;18;12;15;15;16;15;13;13;14;18;13;16;12;16;10;15;16;16;15;80.0;1.05;1.0;1.05;88.2;70.6;105.8;传奇池;0;PASS;前腰 (左);中场 (左), 前腰 (中);中场 (左), 前腰 (左中)
23265937;传奇;George Best;北爱尔兰;Manchester United;英超;英超;manual;19;175;精准;精准;双足;左边锋、右边锋;;前腰;左边锋;1.0;0.95;0.9;73.6;;66.2;£1.55亿 - £1.86亿;155.0;186.0;170.5;72.2;72.8;83.0;49.5;77.2;62.5;76.2;50.5;16;9;14;14;4;7;13;5;13;16;15;17;12;15;12;13;16;13;7;18;17;15;15;17;6;14;11;13;10;13;9;18;15;16;12;5;75.9;1.05;1.0;1.05;83.6;66.9;100.3;传奇池;0;PASS;未知;;前腰 (右左中)
36522011;传奇;Hernán Crespo;阿根廷;Inter Milan;意甲;意甲;manual;27;184;强势;精准;左脚;中锋;;;中锋;1.0;0.95;0.9;76.7;;;£1.5亿 - £1.7亿;150.0;170.0;160.0;83.0;69.2;79.0;38.0;81.5;78.2;68.8;63.5;16;6;18;13;5;10;10;18;10;15;20;15;12;6;17;18;16;10;16;16;17;16;15;18;10;18;13;12;5;5;18;18;13;16;15;6;98.9;1.08;1.0;1.05;112.1;89.7;134.5;传奇池;0;PASS;未知;;前锋 (中)
23048742;传奇;Dennis Bergkamp;荷兰;Arsenal;英超;英超;manual;26;183;强势;精准;左脚;中锋、前腰;;;中锋;1.0;0.95;0.9;82.1;;;£1.42亿 - £1.86亿;142.0;186.0;164.0;83.5;86.2;86.2;50.8;83.5;81.2;79.2;74.0;20;6;17;17;9;5;17;13;18;18;17;14;13;13;17;16;17;19;14;19;15;17;16;20;9;16;16;17;17;13;19;16;14;17;10;10;149.2;1.08;1.03;1.029;170.8;136.6;205.0;传奇池;0;PASS;前锋 (中);;前锋 (中)
23168705;传奇;John Terry;英格兰;Chelsea;英超;英超;manual;24;187;欠佳;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;80.6;;;£1.41亿 - £1.73亿;141.0;173.0;157.0;59.5;66.0;62.0;87.8;67.2;80.2;82.8;91.2;12;18;11;14;16;4;5;20;5;14;11;12;6;2;17;15;13;15;17;14;12;14;18;11;19;15;18;12;18;19;19;18;16;17;19;17;133.8;1.0;1.03;1.037;143.0;114.4;171.6;传奇池;0;PASS;后卫 (中);;后卫 (中)
23244489;传奇;David Beckham;英格兰;Manchester United;英超;英超;manual;24;183;不错;精准;右脚;右边前卫、中前卫;;;右边前卫;1.0;0.95;0.9;72.2;;;£1.37亿 - £1.69亿;137.0;169.0;153.0;69.5;90.8;75.2;47.7;68.5;68.8;66.2;78.8;17;9;15;20;7;4;19;5;20;18;13;10;20;18;12;17;12;19;6;16;17;14;13;17;15;12;18;18;14;7;17;13;18;11;12;14;66.8;1.01;1.0;1.05;70.8;56.6;85.0;传奇池;0;PASS;中场 (右);;中场 (右中)
23168709;传奇;Ruud van Nistelrooy;荷兰;Manchester United;英超;英超;manual;28;188;不错;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;76.2;;;£1.37亿 - £1.69亿;137.0;169.0;153.0;82.3;68.0;72.0;49.5;75.5;79.0;74.5;74.5;17;7;17;13;7;2;6;15;10;17;20;10;9;5;17;15;15;17;15;15;16;15;18;14;11;19;13;11;14;9;18;16;17;18;15;13;94.9;1.08;1.0;1.05;107.6;86.1;129.1;传奇池;0;PASS;前锋 (中);;前锋 (中)
2000307374;传奇;Adriano;巴西;Inter Milan;意甲;意甲;manual;22;189;精准;欠佳;左脚;中锋;;;中锋;1.0;0.95;0.9;82.8;;;£1.35亿 - £2.02亿;135.0;202.0;168.5;90.2;75.5;84.5;51.5;80.8;85.2;78.0;72.8;18;8;15;14;7;3;19;15;17;17;18;16;15;7;19;15;16;16;16;20;15;17;15;17;11;19;14;13;13;11;16;18;17;19;15;15;156.8;1.08;1.03;1.026;178.9;143.1;214.7;传奇池;0;PASS;前锋 (中);;前锋 (中)
23168718;传奇;Andriy Shevchenko;乌克兰;AC Milan;意甲;意甲;manual;28;183;强势;精准;左脚;中锋;;;中锋;1.0;0.95;0.9;78.3;;;£1.29亿 - £2.06亿;129.0;206.0;167.5;86.8;70.5;70.8;45.0;87.5;73.2;74.2;69.2;15;7;16;14;5;2;14;16;14;13;19;13;13;8;13;16;18;17;13;16;15;18;17;16;11;18;11;14;14;9;18;15;15;18;13;10;112.4;1.08;1.0;1.05;127.4;101.9;152.9;传奇池;0;PASS;前锋 (中);;前锋 (中)
23048798;传奇;Maradona;阿根廷;Napoli;意甲;意甲;manual;27;167;精准;欠佳;左脚;前腰;中锋;;前腰;1.0;0.95;0.9;90.5;86.0;;£1.27亿 - £2.02亿;127.0;202.0;164.5;84.2;95.5;98.0;53.5;85.0;66.8;95.8;91.5;20;7;19;18;3;3;17;4;20;20;16;20;16;19;13;16;17;15;5;16;18;17;19;20;20;15;19;20;19;17;20;20;18;20;15;12;257.6;1.04;1.08;0.975;282.0;225.6;338.4;传奇池;0;PASS;前腰 (中);前锋 (中);前腰 (中), 前锋 (中)
2000331565;传奇;Michael Ballack;德国;Bayern Munich;德甲;德甲;manual;28;189;强势;精准;左脚;中前卫、前腰;;;前腰;1.0;0.95;0.9;76.6;;;£1.26亿 - £1.55亿;126.0;155.0;140.5;82.5;78.7;73.2;72.5;68.2;79.8;77.5;78.8;17;15;17;16;14;10;17;18;14;17;17;11;14;12;15;15;13;19;15;18;14;14;16;14;17;15;14;14;15;13;18;17;16;17;14;16;98.1;1.04;1.0;1.05;107.1;85.7;128.5;传奇池;0;PASS;中场/前腰 (中);;中场/前腰 (中)
36522021;传奇;Diego Simeone;阿根廷;Atlético Madrid;西甲;西甲;manual;22;175;欠佳;精准;右脚;后腰;;中前卫;后腰;1.0;0.95;0.9;75.6;;68.0;£1.25亿 - £1.54亿;125.0;154.0;139.5;74.2;66.8;59.2;82.8;69.2;86.2;67.2;88.2;11;20;14;15;15;13;14;20;10;12;15;14;12;11;20;19;14;12;17;14;11;13;14;7;20;17;17;13;17;16;18;14;12;13;20;20;90.2;1.03;1.0;1.05;97.6;78.1;117.1;传奇池;0;PASS;未知;后腰;后腰, 中场 (中)
23219323;传奇;Steven Gerrard;英格兰;Liverpool;英超;英超;manual;24;183;还行;精准;右脚;中前卫、前腰;后腰、右边前卫;;中前卫;1.0;0.95;0.9;77.6;73.7;;£1.23亿 - £1.55亿;123.0;155.0;139.0;75.0;75.8;72.5;79.7;76.5;84.2;75.8;90.0;16;18;9;16;13;6;17;12;13;15;15;13;13;10;17;18;15;16;14;18;15;15;16;12;19;14;19;14;16;16;19;15;16;15;18;17;106.3;1.02;1.0;1.05;113.9;91.1;136.7;传奇池;0;PASS;中场 (中);后腰, 中场 (右), 前腰 (中);后腰, 中场 (右中), 前腰 (中)
23244583;传奇;Rivaldo;巴西;Barcelona;西甲;西甲;manual;26;186;精准;欠佳;左脚;前腰、中锋;中前卫;;前腰;1.0;0.95;0.9;79.4;75.4;;£1.23亿 - £1.54亿;123.0;154.0;138.5;84.8;85.0;89.2;50.5;85.5;78.2;66.0;56.5;20;12;18;17;6;5;19;15;15;15;17;18;18;17;15;17;17;16;13;17;18;17;14;18;11;18;10;17;7;12;14;14;4;13;16;17;122.3;1.04;1.0;1.032;131.3;105.0;157.6;传奇池;0;PASS;前腰 (中);中场 (中), 前锋 (中);中场/前腰 (中), 前锋 (中)
23168713;传奇;Kaká;巴西;AC Milan;意甲;意甲;manual;22;186;不错;精准;右脚;前腰;左边锋、右边锋;;前腰;1.0;0.95;0.9;78.8;74.9;;£1.22亿 - £1.5亿;122.0;150.0;136.0;81.0;85.8;89.0;47.3;79.0;72.5;68.5;61.5;19;11;13;17;8;7;16;11;14;17;17;18;16;14;14;14;15;17;12;17;17;17;14;17;12;17;11;17;13;4;13;16;13;16;13;9;116.8;1.04;1.0;1.036;125.9;100.7;151.1;传奇池;0;PASS;前腰 (中);前腰 (右左);前腰 (右左中)
23244496;传奇;Xavi;西班牙;Barcelona;西甲;西甲;manual;27;170;不错;精准;右脚;中前卫;后腰;;中前卫;1.0;0.95;0.9;78.7;74.8;;£1.21亿 - £1.93亿;121.0;193.0;157.0;71.3;95.2;82.2;63.0;64.5;55.2;89.5;76.5;19;9;14;20;11;5;14;6;16;19;11;14;13;17;9;16;13;12;8;10;16;11;19;16;14;16;17;19;18;15;16;19;17;18;11;9;115.9;1.02;1.0;1.05;124.2;99.4;149.0;传奇池;0;PASS;中场 (中);;中场 (中)
36522057;传奇;Gennaro Gattuso;意大利;AC Milan;意甲;意甲;manual;27;177;还行;精准;右脚;后腰;;中前卫、右边前卫;后腰;1.0;0.95;0.9;75.0;;67.5;£1.19亿 - £1.46亿;119.0;146.0;132.5;48.8;61.5;59.0;87.2;81.5;87.5;62.7;87.7;13;19;6;13;19;16;14;12;8;11;7;12;14;7;18;20;16;17;14;17;15;16;17;4;15;10;18;10;18;14;18;15;16;5;18;19;85.7;1.03;1.0;1.05;92.7;74.2;111.2;传奇池;0;PASS;未知;;后腰, 中场 (右中)
2000398315;传奇;Vicente;西班牙;Valencia;西甲;西甲;manual;23;176;精准;还行;左脚;左边锋;;;左边锋;1.0;0.95;0.9;76.2;;;£1.18亿 - £1.52亿;118.0;152.0;135.0;75.8;85.0;80.5;46.8;82.2;55.7;74.8;66.5;18;8;16;17;5;14;15;10;12;14;13;17;15;16;9;16;16;12;10;8;17;17;14;16;12;20;15;18;11;11;15;17;15;14;12;8;94.9;1.05;1.0;1.05;104.6;83.7;125.5;传奇池;0;PASS;前腰 (左);;前腰 (左)
23244569;传奇;Carles Puyol;西班牙;Barcelona;西甲;西甲;manual;27;178;欠佳;精准;右脚;中后卫、右后卫;;;中后卫;1.0;0.95;0.9;80.4;;;£1.18亿 - £1.46亿;118.0;146.0;132.0;49.5;55.7;59.2;94.7;87.2;79.5;65.5;89.2;13;19;8;12;20;11;10;14;5;14;8;11;12;7;18;19;18;20;12;6;15;17;18;7;18;10;17;8;18;18;17;10;19;9;19;19;131.9;1.0;1.03;1.017;138.2;110.6;165.8;传奇池;0;PASS;后卫 (中);后卫 (右);后卫 (右中)
23395783;传奇;Juan Román Riquelme;阿根廷;Villarreal;西甲;西甲;manual;26;182;强势;精准;左脚;前腰;中前卫;;前腰;1.0;0.95;0.9;78.6;74.7;;£1.14亿 - £1.48亿;114.0;148.0;131.0;82.5;91.2;85.8;41.8;62.5;56.8;77.2;65.0;18;7;19;18;5;10;17;5;18;17;17;17;18;19;12;12;12;14;6;13;17;12;15;18;17;16;10;19;9;7;18;19;16;15;10;7;115.0;1.04;1.0;1.033;123.6;98.9;148.3;传奇池;0;PASS;前腰 (中);中场 (中);中场/前腰 (中)
23244579;传奇;Joaquín;西班牙;Real Betis;西甲;西甲;manual;23;179;还行;精准;右脚;右边前卫、右边锋;;;右边锋;1.0;0.95;0.9;76.0;;;£1.11亿 - £1.44亿;111.0;144.0;127.5;76.5;84.0;85.2;41.0;81.2;58.2;67.8;62.0;17;9;9;17;3;15;17;8;13;17;15;19;18;16;13;15;16;8;10;8;16;17;11;17;10;18;9;16;12;9;16;17;11;15;15;9;93.3;1.05;1.0;1.05;102.9;82.3;123.5;传奇池;0;PASS;中场/前腰 (右);;中场/前腰 (右)
23244454;传奇;Ronald Koeman;荷兰;Barcelona;西甲;西甲;manual;27;181;不错;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;76.5;;;£1.09亿 - £1.73亿;109.0;173.0;141.0;66.0;77.2;57.0;82.3;54.8;75.0;85.5;77.0;13;16;10;17;14;8;12;15;11;11;12;9;13;10;17;14;10;15;17;11;12;11;20;15;20;14;14;16;15;20;16;18;14;13;15;14;97.3;1.0;1.0;1.05;102.1;81.7;122.5;传奇池;0;PASS;后卫 (中);;后卫 (中)
23372648;传奇;Johan Cruyff;荷兰;Barcelona;西甲;西甲;manual;26;178;强势;精准;左脚;前腰、中锋;中前卫;;前腰;1.0;0.95;0.9;82.5;78.4;;£1.07亿 - £1.7亿;107.0;170.0;138.5;71.2;92.2;85.5;56.0;81.0;57.0;95.2;61.5;18;5;14;18;6;3;11;7;14;17;13;16;15;13;7;14;17;16;7;16;19;15;19;17;20;16;10;20;8;19;12;20;20;17;10;12;153.5;1.04;1.03;1.006;165.4;132.3;198.5;传奇池;0;PASS;未知;中场 (中), 前锋 (中);中场/前腰 (中), 前锋 (中)
2000331618;传奇;Gianluca Zambrotta;意大利;Juventus;意甲;意甲;manual;27;181;强势;精准;左脚;左后卫、左翼卫、右后卫;左边前卫;右边前卫;左后卫;1.0;0.95;0.9;73.5;69.8;66.2;£1.05亿 - £1.67亿;105.0;167.0;136.0;54.5;71.2;71.2;79.5;77.5;67.5;78.2;74.5;14;16;10;15;15;10;12;11;7;14;6;15;13;12;12;18;16;14;9;13;16;14;15;12;10;13;15;13;15;18;17;16;15;18;15;13;75.2;0.98;1.0;1.05;77.4;61.9;92.9;传奇池;0;PASS;后卫/翼卫 (左);中场 (左);后卫/翼卫 (左), 中场 (右左)
36522039;传奇;Ashley Cole;英格兰;Arsenal;英超;英超;manual;24;174;精准;欠佳;左脚;左后卫、左翼卫;;;左后卫;1.0;0.95;0.9;73.4;;;£1.04亿 - £1.35亿;104.0;135.0;119.5;64.2;65.5;71.8;75.5;89.0;73.2;66.3;69.2;15;17;12;14;15;12;12;11;10;14;11;15;13;2;13;19;18;18;10;14;15;18;14;11;11;16;17;10;14;14;13;14;14;14;13;13;74.5;0.98;1.0;1.05;76.7;61.4;92.0;传奇池;0;PASS;后卫/翼卫 (左);;后卫/翼卫 (左)
36522018;传奇;Franco Baresi;意大利;AC Milan;意甲;意甲;manual;27;176;还行;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;77.7;;;£1.03亿 - £1.65亿;103.0;165.0;134.0;55.2;71.2;61.8;86.2;67.5;71.5;83.2;83.8;14;17;14;14;18;5;8;14;6;14;9;9;4;4;11;15;12;18;12;17;17;14;18;8;19;11;17;15;13;18;20;19;15;16;15;15;107.2;1.0;1.0;1.046;112.1;89.7;134.5;传奇池;0;PASS;后卫 (中);;后卫 (中)
2000306548;传奇;Andrés Iniesta;西班牙;Barcelona;西甲;西甲;manual;24;170;强势;精准;左脚;中前卫、前腰;;;中前卫;1.0;0.95;0.9;75.7;;;£1.01亿 - £1.61亿;101.0;161.0;131.0;71.8;90.8;87.5;57.0;68.8;46.0;81.5;71.5;19;10;13;19;10;6;13;5;11;19;12;17;14;15;8;13;13;11;6;7;17;14;18;18;11;17;17;17;18;10;15;18;16;17;10;5;91.0;1.02;1.0;1.05;97.5;78.0;117.0;传奇池;0;PASS;中场 (中);;中场/前腰 (中)
23244520;传奇;Wayne Rooney;英格兰;Manchester United;英超;英超;manual;19;176;精准;强势;右脚;中锋、前腰;左边锋、右边锋;;中锋;1.0;0.95;0.9;76.9;73.1;;£1.01亿 - £1.55亿;101.0;155.0;128.0;78.8;83.0;89.0;47.0;74.8;68.0;71.8;74.2;20;10;14;15;4;4;17;13;14;20;15;16;13;14;16;14;14;15;7;14;13;17;16;20;8;16;16;18;16;9;17;12;13;16;14;16;100.5;1.08;1.0;1.049;113.8;91.0;136.6;传奇池;0;PASS;前锋 (中);前腰 (右左);前腰 (右左), 前锋 (中)
36521997;传奇;Pablo Aimar;阿根廷;Valencia;西甲;西甲;manual;25;170;精准;不错;左脚;前腰;;;前腰;1.0;0.95;0.9;75.6;;;£1.01亿 - £1.25亿;101.0;125.0;113.0;75.5;82.5;86.0;43.0;80.0;39.2;69.8;69.2;19;9;16;15;5;12;15;4;15;17;14;16;16;17;6;12;16;9;5;9;20;16;14;18;13;18;14;18;15;7;19;14;16;14;5;8;90.2;1.04;1.0;1.047;98.2;78.6;117.8;传奇池;0;PASS;后卫/前腰 (中);;后卫/前腰 (中)
36522001;传奇;Fabio Cannavaro;意大利;Parma;意甲;意甲;manual;28;176;不错;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;81.1;;;£1.01亿 - £1.25亿;101.0;125.0;113.0;57.5;59.2;55.0;94.0;79.5;79.0;77.5;88.5;14;20;6;14;18;8;6;7;4;8;12;10;7;4;15;16;16;13;18;16;15;16;18;6;18;12;16;8;17;20;20;17;16;16;18;17;138.9;1.0;1.03;0.995;142.3;113.8;170.8;传奇池;0;PASS;后卫 (中);;后卫 (中)
23168723;传奇;Sol Campbell;英格兰;Arsenal;英超;英超;manual;26;188;欠佳;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;79.1;;;£1亿 - £1.3亿;100.0;130.0;115.0;58.2;52.0;53.7;85.2;78.5;89.8;70.0;85.8;11;18;14;11;16;6;9;18;9;10;11;12;8;2;20;18;17;19;18;14;10;15;16;7;17;12;19;8;18;18;16;15;16;13;17;16;119.6;1.0;1.0;1.013;121.1;96.9;145.3;传奇池;0;PASS;后卫 (中);;后卫 (中)
